網頁標題,到達網頁,所有使用者,% Δ,工作階段,% Δ,參與度,% Δ,點擊預約賞屋,% Δ,預約賞屋曝光,% Δ,點擊Line,% Δ,點擊客服Omi,% Δ,點擊來電0800,% Δ,點擊實價,% Δ,點擊導航,% Δ
林芸安業務個人介紹 - 遠雄樂元,/,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
楊靜茹業務個人介紹 - 遠雄合雅,/,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
王庭歡業務個人介紹 - 遠雄敦富,/,2,-0.5,2,-0.5,1,0,0,,0,,0,,0,,0,,0,,0,
豪宅 彙整 - 遠雄房地產,/,2,1,2,1,1,0,0,,0,,0,,0,,0,,0,,0,
買房別只看所有權！地政士解析：車位、頂加、露台的法律權益攻略,/,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
贈與稅與遺產稅免稅額解析｜房產贈與、買賣、繼承怎麼選 - 遠雄房地產,/,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
趙翌君業務個人介紹 - 遠雄峰蘊,/,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠房好友電子報：訂閱房市情報與會員好禮，掌握第一手購屋資訊,/,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄PARK ONE,/,2,1,2,1,0.5,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產 官方LINE | 2026熱血開打! 大巨蛋VIP專屬貴賓席 - 遠雄房地產,/,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產 官方LINE | 大巨蛋包廂 限量席次! 邀您入座 - 遠雄房地產,/,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產官方LINE,/,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄東御苑購屋分享：雙城家庭的理想格局與公園綠意生活,/,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
黃䕒慧業務個人介紹 - 若水秧翠,/,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
黃容筠業務個人介紹 - 遠雄山禾,/,2,1,2,1,1,0,0,,0,,0,,0,,0,,0,,0,
黃洛瑋業務個人介紹 - 遠雄洄山行,/,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
龜山 AI 黃金廊道成形｜輝達效應帶動廠辦轉型，遠雄 MetaLink 導入 ESG 共享設計,/,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
找不到頁面 - 遠雄房地產,/Build/Detail/H138,2,-0.8571428571428571,2,-0.8571428571428571,0,-1,0,,0,,0,,0,-1,0,,0,,0,
找不到頁面 - 遠雄房地產,/Build/Detail/H609,2,-0.3333333333333333,2,-0.3333333333333333,0,-1,0,,0,,0,,0,,0,,0,,0,
遠雄幸福成,/H713/main,2,-0.3333333333333333,2,-0.3333333333333333,0,-1,0,,0,,0,,0,,0,,0,,0,
遠雄琢蘊-楊倩如-遠雄房地產 Farglory-Realty,/H902/g0259,2,-0.75,2,-0.8181818181818182,0,-1,0,,0,,0,,0,,0,,0,,0,
遠房實價登錄,/HH3/main,2,0,2,0,1,0,0,,0,,0,,0,,0,,0,,0,
國家級的建築肯定-遠雄房地產,/about/brand_performance_backup,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產 全新節目「賞屋熊厝味」首檔鉅獻! - 遠雄房地產,/activity-report/20240320,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,
果陀劇場《我的大老婆》遠雄住戶專享購票85折！ - 遠雄房地產,/activity-report/fg_drama_promotion,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,
《台灣最美飯店》票選活動正式開跑 ! - 遠雄房地產,/activity-report/hotel,2,1,2,1,0,-1,0,,0,,0,,0,,0,,0,,0,
《同學會！同鞋～》音樂劇盛大巡演 - 遠雄房地產,/activity-report/ucity_drama_20221201,2,0,2,0,0,,0,,0,,0,,0,,0,,0,,0,
太平洋咖啡｜喝咖啡，做公益 - 遠雄房地產,/activity-report/ucity_sep_coffee,2,,2,,0.5,,0,,0,,0,,0,,0,,0,,0,
母親節快樂💖給媽媽💐的多重好禮🎁 - 遠雄房地產,/activity-report/母親節快樂給媽媽的多重好禮,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,
遠雄明玥 | 北士科水岸新生活．2000坪全街廓，只蓋一棟｜25-46坪-陳怡靜-遠雄房地產 Farglory-Realty,/ah1/G0116,2,,2,,0.5,,0,,0,,0,,0,,0,,0,,0,
遠雄明玥 | 北士科水岸新生活．2000坪全街廓，只蓋一棟｜25-46坪-林育騏-遠雄房地產 Farglory-Realty,/ah1/G0117,2,,2,,0.5,,0,,0,,0,,0,,0,,0,,0,
遠雄泱玥 | 水岸正首席．北士科首獻｜57-75坪-蔡定誠-遠雄房地產 Farglory-Realty,/ah2/B4720,2,,2,,0.5,,0,,0,,0,,0,,0,,0,,0,
好友主題報-2024年8月 - 遠雄房地產,/aug2024,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,
買房必看周邊環境！解析嫌惡設施對房價影響，掌握不動產說明書關鍵,/aug2026,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄敦富-魏子鈞-遠雄房地產 Farglory-Realty,/bh10/b5338,2,1,2,1,1,0,0,,0,,0,,0,,0,,0,,0,
找不到頁面 - 遠雄房地產,/build/detail/h113,2,1,2,1,0,,0,,0,,0,,0,,0,,0,,0,
找不到頁面 - 遠雄房地產,/build/detail/h602,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,
找不到頁面 - 遠雄房地產,/build/detail/h709b,2,0,2,0,0.5,0,0,,0,,0,,0,,0,,0,,0,
遠雄THE ONE-高雄市前鎮區新成屋/新建案-預約賞屋,/building-category-tag/featured_existing_house,2,0,2,0,1,1,0,,1,,0,,0,,0,,0,,0,
若水秧翠｜東京視野・頂埔門牌｜1~3房．20~42坪,/building-category-tag/featured_pre_sale,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄沐蘊-高雄市三民區預售屋/新建案-預約賞屋,/building-category-tag/featured_pre_sale,2,-0.3333333333333333,2,-0.3333333333333333,1,0,0,,0,-1,0,,0,,0,,0,,0,
北士科建案【遠雄明玥】2000坪全街廓只蓋一棟．25-46坪,/buildings/5vo1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
商廠辦 彙整 - 遠雄房地產,/buildings/5vo1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
商辦 彙整 - 遠雄房地產,/buildings/5vo1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
找不到頁面 - 遠雄房地產,/buildings/5vo1,2,-0.7142857142857143,2,-0.75,0.5,0,0,,0,,0,,0,,0,,0,,0,
洪雅玲業務個人介紹 - 聯上智科,/buildings/5vo1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
熱銷建案一覽：遠雄全台預售屋、新建案與新成屋，尋獲理想家園,/buildings/5vo1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
精選廠辦 相關預售屋/新成屋/新建案資料|遠雄房地產,/buildings/5vo1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產精選預售屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/buildings/5vo1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠房實價登錄,/buildings/BH6,2,,2,,0.5,,0,,0,,0,,0,,0,,0,,0,
遠雄藝舍-台中西屯區麥當勞旁金店面-預約賞屋，遠雄房地產,/buildings/BH6,2,1,2,1,0.5,,0,,1,,0,,0,,0,,0,,0,
遠雄房地產：最懂生活的購屋專家｜卓越建築品質，圓滿您的家,/buildings/ah1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
陳怡靜業務個人介紹 - 遠雄明玥,/buildings/ah1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
預約賞屋手機驗證 - 遠雄房地產,/buildings/ah1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
北屯敦富路【遠雄敦富】- 北屯機捷預售屋．近好市多,/buildings/ah2,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,
熱銷建案一覽：遠雄全台預售屋、新建案與新成屋，尋獲理想家園,/buildings/ah2,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
蔡定誠業務個人介紹 - 遠雄泱玥,/buildings/ah2,2,-0.3333333333333333,2,-0.3333333333333333,1,0,0,,0,,0,,0,,0,,0,,0,
遠雄合雅｜板橋之心・合院之上｜2~4房．24~66坪,/buildings/ah2,2,,2,,1,,0,,2,,0,,0,,0,,0,,0,
遠雄沐蘊-高雄市三民區預售屋/新建案-預約賞屋,/buildings/ah2,2,0,2,0,1,0,0,,1,0,0,,0,,0,,0,,0,
遠雄綠禾-台南市永康區新成屋/新建案-預約賞屋，遠雄房地產,/buildings/ah2,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,
高雄建案推薦【遠雄峰蘊】- 三民區預售屋．近科工館,/buildings/ah2,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,
齊興_緻：北士科住宅預售屋，入主北投核心地段，立即預約賞屋,/buildings/ah2,2,,2,,1,,0,,2,,0,,0,,0,,0,,0,
【聯上智科】輝達軸線核心｜北士科福國路首排，純商辦地標，符合ESG指標｜預約尊榮鑑賞 遠雄房地產 聯上智科,/buildings/ar1,2,,2,,1,,0,,0,,0,,0,,0,,0,,1,
吳若榆業務個人介紹 - 齊興緻,/buildings/ar1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
呂柔誼業務個人介紹 - 齊興緻,/buildings/ar1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄一靚：楠梓高大特區首發新案，2432坪大基地，早鳥預約諮詢中,/buildings/ar1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
邱美鈴業務個人介紹 - 齊興緻,/buildings/ar1,2,,2,,1,,0,,0,,0,,1,,0,,0,,0,
陳驊廷業務個人介紹 - 齊興緻,/buildings/ar1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
高雄建案推薦【遠雄峰蘊】- 三民區預售屋．近科工館,/buildings/ar1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
(1) 封未讀訊息 | 北屯敦富路【遠雄敦富】- 北屯機捷預售屋．近好市多,/buildings/bh10,2,1,2,1,1,0,0,,1,0,0,,1,0,0,,0,,0,
【遠雄蘊合】千坪旗艦，親水生活｜收納中西區最美流動26-43坪．新案早鳥預約,/buildings/bh10,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
熱銷建案：全台預售屋與新成屋一覽，遠雄房地產助您尋獲理想好宅,/buildings/bh10,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
王庭歡業務個人介紹 - 遠雄敦富,/buildings/bh10,2,-0.7142857142857143,2,-0.7142857142857143,1,0,0,,0,,0,,0,-1,0,,0,,0,
謝欣學業務個人介紹 - 遠雄敦富,/buildings/bh10,2,-0.7142857142857143,2,-0.7142857142857143,1,0,0,,0,,0,,0,,0,,0,,0,
遠雄幸福成｜全新落成 - 台中市梧棲區新成屋-預約賞屋，遠雄房地產,/buildings/bh10,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,
遠雄房地產：最懂生活的購屋專家｜卓越建築品質，圓滿您的家,/buildings/bh10,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄敦富,/buildings/bh10,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
預售屋有哪些優缺點？掌握購屋流程、注意事項，安心規劃成家藍圖,/buildings/bh10,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
"Farglory Phase 14 Launch: Farglory Fengshang, a new project in Beitun, near Hanshin Intercontinental Department Store.",/buildings/bh11,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,
七期 彙整 - 遠雄房地產,/buildings/bh11,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
十四期 彙整 - 遠雄房地產,/buildings/bh11,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
台中預售屋怎麼挑？各區房價、TOP36建案分析，買屋前必看！,/buildings/bh11,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
國家級的建築肯定-遠雄房地產,/buildings/bh11,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
守護個人資訊安全，一起保障您的隱私權益｜ 遠雄房地產,/buildings/bh11,2,,2,,1,,6,,0,,0,,0,,0,,0,,0,
成屋延後交屋怎麼辦？地政士教你預告登記防風險,/buildings/bh11,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產,/buildings/bh11,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
(1) 封未讀訊息 | 遠雄房地產精選預售屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/buildings/bh13,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
"Tại Khu Tái phát triển số 7 của Đài Trung, thuộc khu vực Charlottenburg, tọa lạc bộ sưu tập các khu dân cư sang trọng bậc nhất, với diện tích từ 25 đến 38 ping.",/buildings/bh13,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
【聯上智科】輝達軸線核心｜北士科福國路首排，純商辦地標，符合ESG指標｜預約尊榮鑑賞 遠雄房地產 聯上智科,/buildings/bh13,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
公園宅相關預售屋/新成屋/新建案資料|遠雄房地產,/buildings/bh13,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
國家級的建築肯定-遠雄房地產,/buildings/bh13,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
買主口碑推薦：遠雄建案與預售屋真實見證，分享卓越品質居住心得,/buildings/bh13,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
預約成功 - 遠雄房地產,/buildings/bh13,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
(2) 封未讀訊息 | 遠雄琉蘊 -台中市西屯區七期預售屋/新建案-預約賞屋，遠雄房地產,/buildings/bh5,2,1,2,1,1,0,0,,1,,0,,0,,0,,0,,0,
若水秧翠｜東京視野・頂埔門牌｜1~3房．20~42坪,/buildings/bh5,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,
遠雄藝舍-台中西屯區麥當勞旁金店面-預約賞屋，遠雄房地產,/buildings/bh5,2,-0.5,2,-0.5,1,0,0,,0,-1,0,,0,,0,,0,,0,
台中遠雄洄山行：2-4房方正格局，入主西屯生活圈的質感好宅,/buildings/bh6,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,
遠雄琉蘊 -台中市西屯區七期預售屋/新建案-預約賞屋，遠雄房地產,/buildings/bh6,2,0,2,0,1,0,0,,0,-1,0,,0,,0,,0,,0,
(2) 封未讀訊息 | 【遠雄樂元】北屯機捷X好市多，雙首排大道最核心，夠近才最好,/buildings/bh7,2,,2,,0.5,,0,,0,,0,,0,,0,,0,,0,
國家級的建築肯定-遠雄房地產,/buildings/bh7,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
天母蒔麗｜15~25坪．1-2房｜北投行義路，近石牌站,/buildings/bh7,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
守護個人資訊安全，一起保障您的隱私權益｜ 遠雄房地產,/buildings/bh7,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
最新消息｜遠雄公告資訊，即時掌握品牌重要動態，重要通知不漏接,/buildings/bh7,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
林怡業務個人介紹 - 遠雄敦富,/buildings/bh7,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
活動報報：遠雄房地產最新活動一覽！掌握即時公告與專屬住戶驚喜,/buildings/bh7,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄合雅｜板橋之心・合院之上｜2~4房．24~66坪,/buildings/bh7,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,
公園宅相關預售屋/新成屋/新建案資料|遠雄房地產,/buildings/bh8,2,0,2,-0.3333333333333333,1,0,0,,0,,0,,0,,0,,0,,0,
熱銷建案：全台預售屋與新成屋一覽，遠雄房地產助您尋獲理想好宅,/buildings/bh8,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
親子宅相關預售屋/新成屋/新建案資料|遠雄房地產,/buildings/bh8,2,-0.3333333333333333,2,-0.3333333333333333,1,0,0,,0,,0,,0,,0,,0,,0,
遠雄夏沐-桃園市桃園區成屋/新建案-預約賞屋，遠雄房地產,/buildings/bh8,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,
重劃區相關預售屋/新成屋/新建案資料|遠雄房地產,/buildings/bh8,2,0,2,0,1,0,0,,0,,0,,1,,0,,0,,0,
預約賞屋手機驗證 - 遠雄房地產,/buildings/bh8,2,0,2,0,1,0,0,,0,,0,,0,,0,,0,,0,
遠雄房地產精選預售屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/buildings/bh9,2,-0.9354838709677419,2,-0.9375,1,0,0,,0,,0,,0,,0,,0,,0,
遠雄星呈-台中市清水區預售屋/新建案-預約賞屋，遠雄房地產,/buildings/bh9,2,-0.8,2,-0.8,1,0,0,,2,1,0,,0,,0,,0,,1,
遠雄琉蘊 -台中市西屯區七期預售屋/新建案-預約賞屋，遠雄房地產,/buildings/bh9,2,-0.75,2,-0.75,1,0,0,-1,1,-0.5,0,,0,-1,0,,0,,0,-1
北士科遠雄泱玥：水岸首排57-75坪大器空間，坐擁絕美壯闊景觀,/buildings/dgm1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
台中七期．在夏綠地，典藏最優雅的【夏綠蒂】25-38坪,/buildings/dgm1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
大河商厦 - 台北市士林区工場・オフィスビル／新築分譲プロジェクト - 内覧予約受付中、ファーイースタンマーケティング,/buildings/dgm1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
王派克業務個人介紹 - 都美大河商爵,/buildings/dgm1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄14期首發【遠雄丰尚】北屯新案．漢神洲際購物廣場350m,/buildings/dgm1,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,
遠雄MetaLink科技園區 | 3700坪超旗艦 森態企業總部,/buildings/dgm1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產：最懂生活的購屋專家｜卓越建築品質，圓滿您的家,/buildings/dgm1,2,,2,,1,,0,,0,,3,,0,,0,,0,,0,
郭佳莉業務個人介紹 - 都美大河商爵,/buildings/dgm1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
關於遠創力：遠雄房地產行銷顧問，以創新思維定義建築新價值,/buildings/dgm1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
蔡旻芮業務個人介紹 - 遠雄山禾,/buildings/dh2,2,1,2,1,1,0,0,,0,,0,,0,,0,,0,,0,
遠雄綠禾-台南市永康區新成屋/新建案-預約賞屋，遠雄房地產,/buildings/dh2,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
(2) 封未讀訊息 | 【遠雄蘊合】千坪旗艦，親水生活｜收納中西區最美流動26-43坪．新案早鳥預約,/buildings/dh6,2,,2,,1,,3,,2,,0,,2,,0,,0,,0,
台南中西區運河星鑽特區坐擁頂級水岸生活圈 | 建案熱區巡禮 - 遠雄房地產,/buildings/dh6,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
國家級的建築肯定-遠雄房地產,/buildings/dh6,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
買主口碑推薦：遠雄建案與預售屋真實見證，分享卓越品質居住心得,/buildings/dh6,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄合雅｜板橋之心・合院之上｜2~4房．24~66坪,/buildings/dh6,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,
(1) 封未讀訊息 | 高雄建案推薦【遠雄峰蘊】- 三民區預售屋．近科工館,/buildings/eh1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
【遠雄蘊合】千坪旗艦，親水生活｜收納中西區最美流動26-43坪．新案早鳥預約,/buildings/eh1,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,
守護個人資訊安全，一起保障您的隱私權益｜ 遠雄房地產,/buildings/eh1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
張延瑛業務個人介紹 - 遠雄峰蘊,/buildings/eh1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠房好友電子報：訂閱房市情報與會員好禮，掌握第一手購屋資訊,/buildings/eh1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄蘴靚｜高雄楠梓新門戶｜捷運R21站旁｜3795坪豪闊基地,/buildings/eh1,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,
高雄科技核心起飛！楠梓R21都會公園站「遠雄蘴靚」3795坪指標案登場,/buildings/eh1,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
北屯敦富路【遠雄敦富】- 北屯機捷預售屋．近好市多,/buildings/eh2,2,-0.7142857142857143,2,-0.7142857142857143,1,0,0,,1,-0.6666666666666666,0,,0,,0,,0,,0,
買主口碑推薦：遠雄建案與預售屋真實見證，分享卓越品質居住心得,/buildings/eh2,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產：最懂生活的購屋專家｜卓越建築品質，圓滿您的家,/buildings/eh2,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
預約賞屋手機驗證 - 遠雄房地產,/buildings/eh2,2,-0.8666666666666667,2,-0.8666666666666667,1,0,0,,0,,0,,0,,0,,0,,0,
高雄預售屋入手指南：最新建案推薦、選房與區域優勢總整理 - 遠雄房地產,/buildings/eh2,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄一靚：楠梓高大特區首發新案，2432坪大基地，早鳥預約諮詢中,/buildings/eh2/,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,
82期重劃區 彙整 - 遠雄房地產,/buildings/eh5,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
若水秧翠｜東京視野・頂埔門牌｜1~3房．20~42坪,/buildings/eh5,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
趙翌君業務個人介紹 - 遠雄峰蘊,/buildings/eh5,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產預約賞屋：線上看房結合實體導覽，開啟智慧購屋新體驗,/buildings/eh5,2,,2,,1,,4,,0,,0,,0,,0,,0,,0,
都會區相關預售屋/新成屋/新建案資料|遠雄房地產,/buildings/eh5,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
高雄三民區中都重劃區生活圈，離塵不離城 | 建案熱區巡禮 - 遠雄房地產,/buildings/eh5,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
【遠雄樂元】北屯機捷X好市多，雙首排大道最核心，夠近才最好,/buildings/eh6,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,
找不到頁面 - 遠雄房地產,/buildings/eh6,2,,2,,0.5,,0,,0,,1,,0,,0,,0,,0,
若水秧翠｜東京視野・頂埔門牌｜1~3房．20~42坪,/buildings/eh6,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄MetaLink科技園區 | 3700坪超旗艦 森態企業總部,/buildings/eh6,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
都會區相關預售屋/新成屋/新建案資料|遠雄房地產,/buildings/eh6,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
高雄科技核心起飛！楠梓R21都會公園站「遠雄蘴靚」3795坪指標案登場,/buildings/eh6,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
北士科建案【遠雄明玥】2000坪全街廓只蓋一棟．25-46坪,/buildings/fh2,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,
台中七期．在夏綠地，典藏最優雅的【夏綠蒂】25-38坪,/buildings/fh2,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,
建案熱區巡禮：台南中西區運河星鑽特區 - 學區篇 - 遠雄房地產,/buildings/fh2,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
若水秧翠｜東京視野・頂埔門牌｜1~3房．20~42坪,/buildings/fh2,2,,2,,1,,0,,2,,0,,0,,0,,0,,0,
買主口碑推薦：遠雄建案與預售屋真實見證，分享卓越品質居住心得,/buildings/fh2,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄MetaLink科技園區 | 3700坪超旗艦 森態企業總部,/buildings/fh2,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄夏沐-桃園市桃園區成屋/新建案-預約賞屋，遠雄房地產,/buildings/fh2,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
重劃區相關預售屋/新成屋/新建案資料|遠雄房地產,/buildings/fh2,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
北屯敦富路【遠雄敦富】- 北屯機捷預售屋．近好市多,/buildings/fm3,2,-0.6,2,-0.6,1,0,0,,1,0,0,,0,,0,,0,,0,-1
聯絡我們｜提供專業諮詢服務，全心成就成家夢想，歡迎與我們聯繫,/buildings/fm3,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
買主口碑推薦：遠雄建案與預售屋真實見證，分享卓越品質居住心得,/buildings/fm3,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
【遠雄樂元】北屯機捷X好市多，雙首排大道最核心，夠近才最好,/buildings/h707,2,-0.75,2,-0.75,1,0,0,,1,-0.8,0,,0,-1,0,,0,,0,
北屯敦富路【遠雄敦富】- 北屯機捷預售屋．近好市多,/buildings/h707,2,-0.9285714285714286,2,-0.9285714285714286,1,0,0,-1,0,-1,0,,0,,0,,0,,0,
台中七期．在夏綠地，典藏最優雅的【夏綠蒂】25-38坪,/buildings/h707,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產精選預售屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/buildings/h707,2,-0.9047619047619048,2,-0.9090909090909091,1,0,0,,0,,0,,0,,0,,0,,0,
高雄建案推薦【遠雄峰蘊】- 三民區預售屋．近科工館,/buildings/h707,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
(2) 封未讀訊息 | 遠雄幸福成｜全新落成 - 台中市梧棲區新成屋-預約賞屋，遠雄房地產,/buildings/h713,2,,2,,1,,1,,1,,0,,0,,0,,0,,0,
